rn	rab.all	rab.win.hide.untreated.Day.1	rab.win.hide.untreated.Day.6	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
K01457	4.54565283304251	4.43264439195148	4.69135958694843	0.25670486785518	0.523325017380392	0.369778652924982	0.448000001946984	0.638372775801683	0.716495584874572	1	1
K01458	3.89968530044595	1.04665557961469	4.69003221672006	3.6359392375803	0.289357765492466	7.16964030668798	4.67861010389608e-05	0.0515255533702311	0.103102597069819	0.0999999999999986	0.154379986830979
K01459	-3.92954023346537	-2.07572491610746	-7.8612076697086	-5.58100921118375	2.28729781868555	-2.52173861715523	4.67861010389608e-05	0.0462311058207404	0.0911718158345846	0.0999999999999986	0.154379986830979
K01460	-0.850746670839181	-1.71025842225694	0.00898580692478923	1.64097849040513	0.539860355203095	3.10160916428067	4.67861010389608e-05	0.00880293683954524	0.0369064829518359	0.0999999999999986	0.154379986830979
K01461	-0.790997309353291	-1.25064348715382	-0.553162377397435	0.736628338236645	1.21511577708537	0.632501126203273	0.252000012182198	0.35762912764356	0.452306341518419	0.471699999999992	0.559440439227413
K01462	7.0632221403685	6.18779072831129	7.92474313421655	1.73731599758149	0.223453290400061	8.15437342844182	4.67861010389608e-05	0.00100350138111095	0.0252417191817856	0.0999999999999986	0.154379986830979
K01464	4.44070656920396	2.65850863843074	5.21228773655978	2.3497851784388	0.450643227278374	4.50218554385409	4.67861010389608e-05	0.0337434101694818	0.0786425366820451	0.0999999999999986	0.154379986830979
K01465	7.26023904751123	6.34076849859112	8.0028383623012	1.66625857747065	0.186589012449813	8.20490472115392	4.67861010389608e-05	0.00241454561950922	0.0252418224499324	0.0999999999999986	0.154379986830979
K01466	1.64861238431964	2.18466611428209	0.894055795244995	-1.27925818768504	0.427360473602809	-2.91207051399067	4.67861010389608e-05	0.0290276354817403	0.0708460587963328	0.0999999999999986	0.154379986830979
K01467	4.13041246175332	2.60114936848989	5.3026369883952	2.22127932511646	0.598416866396417	3.26137595950607	4.67861010389608e-05	0.00743090699227499	0.0342383111057449	0.0999999999999986	0.154379986830979
K01468	5.25152131179191	4.09410963516688	6.02774001773063	1.90078393813438	0.243822492796864	6.22555185683226	4.67861010389608e-05	0.011117123028954	0.042499736007406	0.0999999999999986	0.154379986830979
K01469	3.63806512368475	0.901865449203525	4.41794120318243	3.52345878069777	0.505574463879847	3.66939752977477	4.67861010389608e-05	0.0556483868350378	0.108595417961996	0.0999999999999986	0.154379986830979
K01470	2.90429807643028	2.81943819340111	3.07866833163041	0.260126735014382	0.635510045060334	0.304033611134964	0.400399737347201	0.804887952956069	0.853599452961289	0.883300000000006	0.908823247710865
K01471	-2.36655559286174	-1.46195332764472	-5.04750183785792	-3.63472458302375	1.95462997898657	-1.86887099065355	0.000673368629139601	0.0487910846880043	0.0981516403168356	0.101099999999999	0.155715582906539
K01473	2.98133703385068	3.03632753515927	2.82591407163932	-0.451989773802509	0.395694075499578	-1.10763264485423	0.013333675830244	0.234444250758861	0.322051155286609	0.113399999999999	0.170009843921101
K01474	2.97802669658894	3.03556549121633	2.83059297746541	-0.41583829901019	0.351652419683469	-1.10660286513166	0.012658588380316	0.24426807299675	0.332985543185328	0.113399999999998	0.170108654659579
K01476	3.8201591385192	3.23421605848597	4.28543720092474	1.05085241946566	0.286718758724768	3.7819178432376	4.67861010389608e-05	0.016338654862516	0.0516275237602054	0.0999999999999986	0.154379986830979
K01477	4.44058470540756	4.41654290572996	4.48465814228269	-0.253013712017913	0.879123502341672	-0.304065370276513	0.444666668741459	0.689830350861573	0.760015543283441	0.9946	0.99578752677068
K01478	3.21732016440084	2.67143442119332	3.9590670777354	1.27650309133766	0.489502053996809	2.51037514172101	4.67861010389608e-05	0.0157479485638553	0.0507413889702012	0.0999999999999986	0.154379986830979
K01479	4.54260308570939	3.76709008787542	5.37349608681792	1.57656593466544	0.359598192830898	4.02577235666858	4.67861010389608e-05	0.00424809348537064	0.0268001415749053	0.0999999999999986	0.154379986830979
K01480	3.9605440452803	3.79975461645735	4.07792028695173	0.428794299470546	0.305833984563964	1.50972257917673	0.000672920018806483	0.0660668154942718	0.122004975716081	0.100499999999999	0.154986961122229
K01481	-7.36972403789534	-4.97293437897518	-8.91173083661488	-3.28123938194168	3.65779774846442	-0.87446643233187	0.139906756518624	0.239190667633535	0.314999120338191	0.295699999999997	0.370842389829803
K01482	-0.907203350888906	-0.475925530533436	-2.62893437930752	-2.24724242671898	1.08693163401135	-2.06653997937869	4.67861010389608e-05	0.0715412428512155	0.128244396764358	0.0999999999999986	0.154379986830979
K01483	4.57075392002221	4.49226870318934	4.68630405941998	-0.0311723103515584	0.660872828725128	-0.0500534779545212	0.465689541581532	0.962629482070124	0.973412132219926	1	1
K01484	4.47542178327495	2.79252691649042	5.54053347721101	2.48709438961127	0.454455837251102	4.78641703729376	4.67861010389608e-05	0.0111795213123117	0.0426433344232744	0.0999999999999986	0.154379986830979
K01485	5.12727335366769	3.67978496440459	5.92120924175456	2.22006119967606	0.370337275806148	4.91133565471928	4.67861010389608e-05	0.0205949298911713	0.058903231378621	0.0999999999999986	0.154379986830979
K01486	2.96317888343195	3.1211381153787	2.7766512879331	-0.354651451049902	0.196126281563862	-1.53941706266496	0.00200096645040079	0.167573921165821	0.245830299984207	0.101399999999999	0.156079156346408
K01487	5.98295922934529	4.88485430900923	6.76650821850961	1.88462141432434	0.195033499131758	9.20221694153083	4.67861010389608e-05	0.00241581169011466	0.0252441174929978	0.0999999999999986	0.154379986830979
K01488	6.30678207806254	5.35839607653419	7.03923153087884	1.68547463437282	0.265431534653615	6.57663112342146	4.67861010389608e-05	0.00501940809722963	0.0279910059918659	0.0999999999999986	0.154379986830979
K01489	4.7758530816161	4.37925766682262	5.20747217487785	0.951141807887676	0.232797299518876	4.14860815095174	4.67861010389608e-05	0.00372272572878296	0.0264767236653879	0.0999999999999986	0.154379986830979
K01491	6.403721885666	5.51160703449476	7.06625789746329	1.50328565221661	0.234608615050949	6.03732221304454	4.67861010389608e-05	0.00284652326831401	0.0252675085271494	0.0999999999999986	0.154379986830979
K01492	-6.5737145714637	-4.94881240664672	-9.00935398777972	-3.91999494097263	2.86839636205241	-1.24070404214536	0.0506329978351641	0.112106236924196	0.174315074719915	0.153699999999998	0.216354125673575
K01493	3.43130633611888	3.21259569650631	3.64323711691662	0.468913064409549	0.476914311430007	1.0968877147184	0.115256530558294	0.159169913288405	0.236180692425369	0.200699999999997	0.276576342536359
K01494	6.16526564739238	5.21111709538603	6.83576342031223	1.62574224116271	0.229006070070707	6.75675095332871	4.67861010389608e-05	0.0022204686579705	0.0252435138798425	0.0999999999999986	0.154379986830979
K01495	6.39993178182585	5.5901751603275	7.10537119331038	1.57618930217263	0.234894071854412	6.95372161580787	4.67861010389608e-05	0.000801449974431498	0.0252417191817856	0.0999999999999986	0.154379986830979
K01496	4.82497595601545	3.71085719669052	5.59851972117627	1.85395863318928	0.301530574685935	5.12643669293524	4.67861010389608e-05	0.0123779480424972	0.0448344700660958	0.0999999999999986	0.154379986830979
K01497	6.07100153487183	5.01228171445635	6.79805958038011	1.79131907123527	0.192539088560693	8.48878075030518	4.67861010389608e-05	0.00396678332555556	0.0260016578773987	0.0999999999999986	0.154379986830979
K01499	-0.361141557908864	-0.270585850404331	-1.72161278921465	-1.43426751189438	0.924155074092672	-1.06099238895685	0.182666686347033	0.203513092830393	0.286862071566271	0.367399999999996	0.439012077720137
K01501	4.52561919078337	3.17184685817528	5.55663948486797	2.37021296634031	0.431449840153763	4.42007693773914	4.67861010389608e-05	0.00994143110768591	0.0400623024529372	0.0999999999999986	0.154379986830979
K01502	1.40167702542212	0.491274462137904	1.58793570232283	0.943223511301293	0.914149621198719	1.19412377102398	0.127248532035853	0.12699806846739	0.198390600104645	0.234199999999997	0.313693721774068
K01505	3.98483375100523	2.62151287620354	5.27060931119692	2.04571637768071	0.702294067837467	3.42930918666395	4.67861010389608e-05	0.00360984699956911	0.0259328482908963	0.0999999999999986	0.154379986830979
K01507	6.51376548830574	5.63933669921646	6.98565943916597	1.29603735531183	0.22503820644038	5.27120134155471	4.67861010389608e-05	0.0142906452830451	0.0481526274307752	0.0999999999999986	0.154379986830979
K01512	5.63295060547435	4.96854728370361	6.27233197811168	1.30098329750686	0.390345938062849	3.18371344442676	4.67861010389608e-05	0.0187476536989456	0.0558144933447106	0.0999999999999986	0.154379986830979
K01515	6.24480421267814	5.31342574189423	6.90802955681496	1.54186345933952	0.20847182068218	7.10149810006825	4.67861010389608e-05	0.00423501737232247	0.0263830035527764	0.0999999999999986	0.154379986830979
K01518	-7.67532106506829	-6.37905324757019	-8.67874027107004	-1.83398075963348	4.06462494929571	-0.385693582310649	0.286475692537435	0.515475223851832	0.586431131982589	0.582999999999997	0.642855626592881
K01520	6.2505355184663	5.27241012073983	6.905234432304	1.52192974181656	0.328481501844123	4.45862411452652	4.67861010389608e-05	0.00339528805280328	0.0254163338053567	0.0999999999999986	0.154379986830979
K01521	1.94520278161971	1.51389648419901	2.7944553949428	1.28887141855932	0.340848798119794	3.54532256676515	4.67861010389608e-05	0.0202224079912084	0.0577432544365165	0.0999999999999986	0.154379986830979
K01523	4.75866780951468	3.55530747772608	5.52786283545724	1.95103838665192	0.328677842989189	4.37375498212191	4.67861010389608e-05	0.0163783358748331	0.0518149106996807	0.0999999999999986	0.154379986830979
K01524	6.50460496313663	5.70753495189186	7.15979213399663	1.45214438097389	0.22129234608262	6.24743154239632	4.67861010389608e-05	0.0030336007705637	0.0252983625862457	0.0999999999999986	0.154379986830979
K01525	5.99778371893941	4.80842277375456	6.76566332428697	1.95094676041053	0.244131114459988	7.30781372360085	4.67861010389608e-05	0.0030707395400776	0.0253096458644367	0.0999999999999986	0.154379986830979
K01531	3.26647247512486	2.08182554587704	4.72890864812331	2.05727739111125	0.750126850257994	2.90113589238912	4.67861010389608e-05	0.00796524885409398	0.0354696915773725	0.0999999999999986	0.154379986830979
K01533	5.31128961225599	4.23928510518386	5.98790744779517	1.74211107025264	0.497557736889505	3.68915394573402	4.67861010389608e-05	0.0258256701481804	0.0670186470343956	0.0999999999999986	0.154379986830979
K01534	5.35398922927002	4.8680672543502	5.99631220669501	1.18324466442616	0.255317973191438	4.95725071302098	4.67861010389608e-05	0.00103547725837407	0.0252417191817856	0.0999999999999986	0.154379986830979
K01535	-3.16629250239961	-1.70595665026702	-8.84409103051874	-7.38689787051356	2.54521225902869	-2.98890735270081	4.67861010389608e-05	0.0345166413798934	0.0753033090902217	0.0999999999999986	0.154379986830979
K01537	3.36902823682909	3.26672848134285	3.76836377468701	0.495360963036276	0.710328536149324	0.733178114502111	0.221333348304743	0.366898078716042	0.464078820478699	0.400599999999994	0.498246601046615
K01539	-8.98841220121486	-9.2765167989302	-8.7574272616433	0.312160498036722	4.42373669978268	0.0609817148230126	0.470000001115125	0.565280156151573	0.635955918264213	0.6888	0.737918027006886
K01545	2.25755712324855	0.810187287256669	3.52144032634839	2.17635723129826	0.763027953411778	3.05940485596904	4.67861010389608e-05	0.00718592163110281	0.0336103751715464	0.0999999999999986	0.154379986830979
K01546	5.76891244650742	3.71770940940205	6.87952351193503	3.16031983311872	0.236259874544843	10.376407979249	4.67861010389608e-05	0.0143177275739257	0.0482935770374748	0.0999999999999986	0.154379986830979
K01547	5.82152296151595	3.6975100927503	6.90964667151432	3.21845607068919	0.224522729068831	11.1967642061663	4.67861010389608e-05	0.0163620717401878	0.0517903859806683	0.0999999999999986	0.154379986830979
K01548	5.75315036486515	3.66534923993898	6.87820374652164	3.2191397999804	0.220288702743205	11.9309617335432	4.67861010389608e-05	0.0145199945104797	0.0486371279268778	0.0999999999999986	0.154379986830979
K01551	1.95150079512994	2.07095337880232	1.48191751564617	-0.588843423763762	0.583285658889809	-1.10613159227543	0.184000019487454	0.161104540614218	0.238182701478738	0.315799999999997	0.404160291661892
K01555	5.3392620866522	3.32337197755063	6.51908402763469	3.20013669561733	0.39959216564881	6.37160892577315	4.67861010389608e-05	0.0146517067646033	0.0488594171756486	0.0999999999999986	0.154379986830979
K01556	4.47321513943968	3.53139943372935	5.0617411539282	1.53872221164589	0.497349438861569	3.40593992779191	4.67861010389608e-05	0.0275836662637135	0.069591142909499	0.0999999999999986	0.154379986830979
K01560	5.18758021579043	4.61744836261965	5.62795749118887	1.00738952735143	0.24009209803037	3.8454088247836	4.67861010389608e-05	0.0279252961893102	0.0700942158408684	0.0999999999999986	0.154379986830979
K01561	2.70019398556046	2.40640662555736	3.50940114154115	0.99309913974746	0.588073797254091	2.0140032699241	4.67861010389608e-05	0.0293206668394575	0.0719768521829734	0.0999999999999986	0.154379986830979
K01563	0.660272253296496	1.30319254321407	-1.49264155058286	-2.85761055426027	1.47084942934846	-1.96839557639365	4.67861010389608e-05	0.101387463259553	0.1671686781036	0.0999999999999986	0.154379986830979
K01565	-3.82753900597855	-5.94266139554487	-3.34830120920567	2.08727297135786	2.28594484282698	0.711881113431243	0.308000008341047	0.407832060749453	0.501807333347636	0.619199999999998	0.692167987847938
K01567	1.11633625865491	1.35995359496156	0.596563047313012	-0.586471010777755	1.04998812751552	-0.478537560738476	0.356429053089343	0.499219222746686	0.592338296206678	0.756400000000006	0.807825492743524
K01569	2.18305282472686	0.896393569898293	3.50040279047866	2.22979135672801	0.557130591230411	4.35326920421323	4.67861010389608e-05	0.00143861221135488	0.0252423403561856	0.0999999999999986	0.154379986830979
K01571	2.21595183094579	2.17408124903872	2.25626683959933	0.470665012620878	0.817063884134551	0.567926411346834	0.299333342192336	0.346268119711001	0.442821789992938	0.593199999999994	0.666621871655979
K01572	2.26149604362734	2.26134072690925	2.26160419256516	0.503289078044098	0.836951704014281	0.372309241646298	0.381333337990732	0.370414725468796	0.467981027945795	0.841100000000004	0.873493094819464
K01573	1.29447510592284	0.792895862411879	2.22614677008104	1.61121408818339	0.604166815245367	2.8280380032387	4.67861010389608e-05	0.00953620338145565	0.0386952013288929	0.0999999999999986	0.154379986830979
K01574	1.06905906763175	0.27843130863425	1.83861446699789	1.4861312521171	0.818215308336933	1.61514859277413	0.0379748004881228	0.0675931080869259	0.124164815517837	0.131299999999999	0.192392110349626
K01575	2.28645148901015	2.06029977949143	2.38585637082882	0.358718592883047	0.750838585867042	0.591723130215011	0.219853446149311	0.36747475167965	0.464695580719021	0.409299999999994	0.506007002233535
K01576	1.46971767664552	0.888098196818207	2.10300330853088	1.20609661690293	0.817329469870679	1.34782211134507	0.113257863723011	0.14221050705865	0.216320725534055	0.199699999999997	0.275443933346633
K01577	-0.399176841733395	-0.400467192443147	-0.397014755189719	-0.314998980929341	1.21186086074707	-0.269020830608351	0.378414395186208	0.48331421929576	0.577545872590513	0.7894	0.828588300735425
K01578	0.936884998398969	0.0644011833083571	2.08187268501845	1.92570085883933	0.862493795953356	2.05741849895188	4.67861010389608e-05	0.0364774664429466	0.0823291487431195	0.0999999999999986	0.154379986830979
K01579	5.98453121683074	5.06871295522538	6.64757668745946	1.56512827684206	0.335624940866509	4.54411757830626	4.67861010389608e-05	0.0044301711217912	0.0267191554071268	0.0999999999999986	0.154379986830979
K01580	2.09136130131171	1.75346035106563	2.8998427689292	0.99722320201228	0.844719172965647	1.38830392265021	0.0946667104573886	0.0841896994792646	0.14560676277774	0.185799999999998	0.258522431965456
K01581	3.8346112590602	3.25257703890687	4.5376678499177	1.47664845993218	0.43229273152488	3.37330582200683	4.67861010389608e-05	0.0050272853333298	0.0285543110942279	0.0999999999999986	0.154379986830979
K01582	2.08030022493347	1.79249206250954	3.04736657876171	1.30747795515697	0.70353130820886	2.02322038105091	4.67861010389608e-05	0.0363163789669041	0.0821437782243606	0.0999999999999986	0.154379986830979
K01583	-5.98784749667177	-4.33411190547255	-8.83176311617824	-4.31779701033907	2.62410138894345	-1.48877733990236	0.0180002524737387	0.0862624926602281	0.142399617253032	0.117999999999999	0.17558902654894
K01584	4.1478744661409	1.82718669370854	5.02623675330969	3.09580057555338	0.292149798153896	6.84954079449956	4.67861010389608e-05	0.0412529323586241	0.0892775541885325	0.0999999999999986	0.154379986830979
K01585	4.29626553381177	2.88790607705512	5.21831478108196	2.14103623009685	0.312047657718735	5.8239298442488	4.67861010389608e-05	0.0097338847557856	0.0395765952204582	0.0999999999999986	0.154379986830979
K01586	6.53183621737169	5.73271844218772	7.2420332854945	1.51166034057005	0.194971476661266	7.79112285659705	4.67861010389608e-05	0.00281527284253555	0.025273025241322	0.0999999999999986	0.154379986830979
K01588	6.36565793106367	5.44622914894882	7.02682721585654	1.5239759458964	0.225445748655114	6.52330334599721	4.67861010389608e-05	0.00332033119643847	0.0254097858314227	0.0999999999999986	0.154379986830979
K01589	6.35906029293012	5.42858354693764	7.00747406493022	1.57916128762819	0.195989749730552	6.99085644225607	4.67861010389608e-05	0.00591416638378186	0.0301653212442279	0.0999999999999986	0.154379986830979
K01590	-0.951839857111949	-1.62613460726001	0.703152716484336	2.28604311117748	1.2899483783984	1.9152816964487	4.67861010389608e-05	0.0970486841100764	0.16191034621408	0.0999999999999986	0.154379986830979
K01591	6.33155992591066	5.39745694294007	6.95470063789437	1.47379778369177	0.233148215224741	6.14173717815411	4.67861010389608e-05	0.00433559518757274	0.0265263833583855	0.0999999999999986	0.154379986830979
K01592	-9.02500457283052	-9.23210734228836	-8.83688525246905	-0.0255760593720265	4.59837206598717	-0.00536760568102743	0.497333333432102	0.579576674196326	0.650924176997366	0.724600000000001	0.77088647751998
K01593	0.50954508274867	0.553619966438147	-0.465472034307242	-1.02029171968577	0.64311728876476	-1.08695409998064	0.180000020074263	0.206954342841351	0.290684123280827	0.394799999999997	0.463423552989485
K01594	-9.20749819583075	-9.47328666007187	-8.86715360347763	0.667117960401569	4.07277151841871	0.140152850653646	0.415056632149291	0.52288520524484	0.595729062611948	0.6321	0.684980803351025
K01595	6.18514302095195	5.25581805585215	6.95926945119257	1.70577378979155	0.233658216657974	7.56782643839579	4.67861010389608e-05	0.00215442255931456	0.0252421211386517	0.0999999999999986	0.154379986830979
K01596	5.74818724972531	4.64425350445455	6.52647586910352	1.80303422091464	0.21808360917001	7.88434398113214	4.67861010389608e-05	0.00472742931443009	0.0273453300452101	0.0999999999999986	0.154379986830979
K01597	2.55397252836891	1.9846211539983	2.81786271025716	0.833988310530068	0.398854751783667	1.82342978703053	0.00933382459502503	0.084483675841897	0.146061664203302	0.105099999999999	0.160576046014097
K01598	-2.60026088474607	0.692706684122091	-5.04346405122644	-5.08175161878794	3.61487221219067	-1.38480404828424	0.0493334223066636	0.0976281999382627	0.161017245466319	0.147699999999999	0.212262409270485
K01599	6.29139274736253	5.38891019472005	7.00220010208093	1.5947605732103	0.219688062692796	6.98805912989053	4.67861010389608e-05	0.00203478520297664	0.0252418496973809	0.0999999999999986	0.154379986830979
K01601	2.07051638191944	1.05064679524356	2.44108550891064	1.38603073688234	0.429633009874735	1.87808674742363	0.000672920018806483	0.0814337825767102	0.142234223741081	0.0999999999999986	0.154379986830979
K01602	-0.128838692110909	-0.157858623816766	-0.0540418622409344	0.114740800923292	1.16358445174942	0.105535287400342	0.465333334623486	0.880347496511721	0.911331606472429	0.977800000000002	0.982636589565992
K01607	6.43579024698765	5.59389867537656	7.27223104102784	1.68757132485304	0.239876343251829	6.52603863212832	4.67861010389608e-05	0.000698499570017196	0.0252417191817856	0.0999999999999986	0.154379986830979
K01608	3.52197049151984	1.82405516199652	4.35089279154136	2.17052763229022	0.541720905012763	2.29061882965475	4.67861010389608e-05	0.045441982751545	0.0949405251111662	0.0999999999999986	0.154379986830979
K01609	6.25083864729843	5.40460627890738	6.97980086195177	1.57735333039448	0.217721809929891	7.21314267914379	4.67861010389608e-05	0.00190405801430696	0.025241818692907	0.0999999999999986	0.154379986830979
K01610	4.60815567742264	3.68946556893234	5.24742991263358	1.55705134683619	0.128777669462429	11.1527999855917	4.67861010389608e-05	0.006320823578991	0.0314486387542944	0.0999999999999986	0.154379986830979
K01611	4.08502674102389	3.27741700857933	4.86051384164492	1.61439282521492	0.24010948721909	6.98969605320531	4.67861010389608e-05	0.00120296725977962	0.0252980298525631	0.0999999999999986	0.154379986830979
K01613	6.24336010389405	5.32199956885868	7.00716577118436	1.68425863385024	0.22901683421286	7.55168124696394	4.67861010389608e-05	0.000778722410517003	0.0252417191817856	0.0999999999999986	0.154379986830979
K01615	-2.56969350832557	-1.86845530004249	-4.54663788672142	1.08088388511121	5.73436518300495	0.136241940101695	0.44533333538252	0.760666512235716	0.815828575950161	1	1
K01616	-2.1046131293168	-0.257456624134306	-8.85047350217276	-8.92168453661743	2.59775517796401	-3.55541900329857	4.67861010389608e-05	0.0252723413859238	0.0625035656852035	0.0999999999999986	0.154379986830979
K01617	0.361585036766352	0.479693806571673	-0.508649299459128	-1.02646311877553	1.18107260298935	-0.663314292216652	0.330000007119284	0.450481550767881	0.547001347808017	0.691600000000005	0.758162240030192
K01619	4.8210997865716	4.41677959578666	5.19654339861984	0.907300224538083	0.250801667691363	3.60922530566634	4.67861010389608e-05	0.00362660189592842	0.0260307568159458	0.0999999999999986	0.154379986830979
K01620	5.38918489901091	4.27716964798418	6.04904076798531	1.71571055022374	0.295201244186563	5.33437793259345	4.67861010389608e-05	0.0135537427037956	0.0469551764188622	0.0999999999999986	0.154379986830979
K01621	2.76347618783309	2.78924231159231	2.70177731990126	-0.0979725904393742	0.508017302699814	-0.216898705916575	0.345769493313153	0.743778412631776	0.803520496807063	0.726100000000004	0.782965231108358
K01622	-3.12793439065733	-2.45740229486673	-7.21767164650517	-4.94918211410393	2.81159704563903	-1.76941932114618	4.67861010389608e-05	0.0883819214066611	0.148175539768469	0.0999999999999986	0.154379986830979
K01623	1.51550415965101	1.94732427411568	1.44914750246615	-0.478434526711988	0.654822325118508	-0.819834274990303	0.223333348102116	0.236227360610994	0.323326245704915	0.391299999999995	0.488034848988561
K01624	6.4249523628096	5.5464708922241	7.12329631882474	1.44417544643617	0.275668938116159	4.96971077866711	4.67861010389608e-05	0.00240526969875015	0.0252446389980581	0.0999999999999986	0.154379986830979
K01625	5.44116121574283	4.37659958808894	6.11830274530196	1.73992127507514	0.208180789646492	6.77809526704887	4.67861010389608e-05	0.0120957833751895	0.0443496807147554	0.0999999999999986	0.154379986830979
K01626	7.11226570150279	6.07286939037387	7.84405840826039	1.77149372872409	0.249824476080934	6.75097290064079	4.67861010389608e-05	0.00197146111832556	0.0252417191817856	0.0999999999999986	0.154379986830979
K01627	6.12285839096789	5.14938098362069	6.94088215846912	1.78668802336021	0.206383583714877	8.67996237218251	4.67861010389608e-05	0.00113691737726413	0.0252417191817856	0.0999999999999986	0.154379986830979
K01628	3.02434647141443	2.80549132826578	3.82525726116848	1.03353459910608	0.461535365698739	2.42932895647669	4.67861010389608e-05	0.0664486076754437	0.122774756794268	0.0999999999999986	0.154379986830979
K01629	1.09978059800382	0.800044199585121	2.0289707816863	1.31639467815493	0.956576461772126	1.6634152561173	4.67861010389608e-05	0.0627892777343042	0.117984823730957	0.0999999999999986	0.154379986830979
K01630	1.62945494186697	1.5453232889763	2.08557009892147	0.531713830630202	0.477757231313511	0.623685994951802	0.333333340277776	0.573531912056042	0.659231454165547	0.700000000000006	0.765683153388859
K01631	3.69050156782024	2.2881195391283	4.73536624241312	1.96697243640561	0.772058855112436	2.80198848554164	4.67861010389608e-05	0.0093851424925042	0.0388828198906345	0.0999999999999986	0.154379986830979
K01633	6.28761284346468	5.4148223648981	7.01845322455278	1.60462948056297	0.236507434012963	6.66358522824279	4.67861010389608e-05	0.00234118317988204	0.02524220216226	0.0999999999999986	0.154379986830979
K01635	0.226125093377288	1.23702586645951	-0.719317551156268	-1.96167824281601	2.53588799050834	-0.581942287467495	0.111925419180171	0.31883264571255	0.4141622289486	0.201199999999997	0.277131908651307
K01637	6.1682564352791	5.1813437488309	6.91291994553057	1.73879505139931	0.24050375208572	7.07023483136859	4.67861010389608e-05	0.00377697413364175	0.0257613208395576	0.0999999999999986	0.154379986830979
K01638	6.21527054669545	5.31981142193682	6.9085471701105	1.58669584067182	0.24222852735777	6.24844775320927	4.67861010389608e-05	0.00383997415687473	0.0258021425936816	0.0999999999999986	0.154379986830979
K01639	1.89943261982188	0.578862136921668	3.15343879555592	2.49955179974305	0.448058668940666	5.40333691879571	4.67861010389608e-05	0.0012161915180891	0.0252444693579068	0.0999999999999986	0.154379986830979
K01640	6.32701721767807	5.48829553854759	7.11066991822968	1.67413076009121	0.202216773829999	8.41345271061493	4.67861010389608e-05	0.00233868691881634	0.0252459213231632	0.0999999999999986	0.154379986830979
K01641	2.48636122199146	1.98112506618172	3.06112369989849	0.946854901864421	0.529813799930059	1.73997353070256	0.0180002524737387	0.051237613303848	0.102606367092001	0.115899999999999	0.173677849570876
K01643	1.24431787008301	1.09284240762785	1.42660379904994	0.344874385256536	0.628253387296997	0.414860707025419	0.261159238627767	0.377092793952304	0.474608772633476	0.501899999999992	0.58269511070513
K01644	4.82820880489628	4.22305557313706	5.1975499169557	0.977151840626797	0.317269505919808	3.06513744346032	4.67861010389608e-05	0.038280076808543	0.085101606388362	0.0999999999999986	0.154379986830979
K01646	1.23063750714831	0.958849991117151	1.43869822882025	0.477634073782245	0.609221024641903	0.626266655082657	0.183877434535728	0.333514565449419	0.429572292526049	0.332099999999995	0.416278751521777
K01647	6.54331688087954	5.86735725945294	7.15508788958363	1.29845873378231	0.2203211087263	6.28482205936594	4.67861010389608e-05	0.00259887530809551	0.0252508880142996	0.0999999999999986	0.154379986830979
K01649	6.52804153673456	5.76279419554093	7.23082802672462	1.46749079639637	0.175449681791598	8.23749525480884	4.67861010389608e-05	0.000319163309479963	0.0252417191817856	0.0999999999999986	0.154379986830979
K01652	7.03753475702092	6.39665123957388	7.73282534510671	1.42457181870188	0.174830925502046	8.33770429725234	4.67861010389608e-05	0.001982462346904	0.0252417191817856	0.0999999999999986	0.154379986830979
K01653	6.30330944826469	5.38101573984737	6.98545142277449	1.49389670603787	0.228284927088217	6.3978731561995	4.67861010389608e-05	0.00274735072350234	0.0252652668657576	0.0999999999999986	0.154379986830979
K01654	3.44926625517033	2.40202698234826	4.25540527335975	1.84576429518704	0.24739453421922	6.63098577372386	4.67861010389608e-05	0.00679351565591946	0.0327671465853214	0.0999999999999986	0.154379986830979
K01655	-5.99831364223796	-4.43546207304661	-8.97078644077567	-4.30049858413422	2.60849102023739	-1.56420513568175	0.0179882603034015	0.0895638414027123	0.147227017168654	0.116099999999998	0.173412706700648
K01657	6.3811244504397	5.54473240169204	7.04188521314114	1.49991566169861	0.202068209194983	7.3231981103962	4.67861010389608e-05	0.00186899008177921	0.0252417336726382	0.0999999999999986	0.154379986830979
K01658	6.31086527675312	5.39044226342639	7.0048108561086	1.61534165947366	0.202372069692451	7.7291534807165	4.67861010389608e-05	0.00154979975632574	0.0252417191817856	0.0999999999999986	0.154379986830979
K01659	5.98872810383491	4.85352266266292	6.75319825521048	1.90788650956408	0.232650214835664	7.34891791334815	4.67861010389608e-05	0.00421979950223736	0.02639467877124	0.0999999999999986	0.154379986830979
K01661	3.41723236560877	3.46501388363608	3.33371082481728	-0.0532687917040491	0.537115040923104	-0.126278303417621	0.405333336969865	0.885704236491868	0.915963065319554	0.848800000000006	0.880931303556092
K01662	6.3400970440343	5.42176525962372	6.98767475566471	1.55833964492393	0.218726909647585	6.81338752109616	4.67861010389608e-05	0.00243734336802725	0.0252430841340264	0.0999999999999986	0.154379986830979
K01663	-6.44472785901543	-4.65858801219221	-8.86929461140219	-4.00609417612447	2.7991028968048	-1.35605538636475	0.0399734619457231	0.102728079610763	0.163321313060547	0.140499999999999	0.202229710776475
K01664	3.06378842483282	3.16298743408388	2.91336890266537	-0.480219526582012	0.59375280793265	-0.80933784101431	0.219853446149311	0.246980837636201	0.335840708441375	0.400399999999994	0.488573466883173
