rn	rab.all	rab.win.hide.lime.Day.6	rab.win.hide.untreated.Day.1	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
K05599	1.65258970916073	3.02613413385372	1.09731500018234	-1.27657518132724	1.74780746774333	-0.997693380578694	0.176666687249073	0.229395999381119	0.619664071596177	0.329399999999997	0.620965533785903
K05600	1.65017771980327	3.02532106547394	1.09001835397906	-1.27915104545782	1.74686142801893	-0.982348520965276	0.176666687249073	0.228249050580421	0.619676100071667	0.320799999999997	0.614628849302686
K05601	1.44823799181751	1.1582741640223	1.64103857384322	-0.125125216735078	1.3508158213571	-0.0957408842822688	0.443333335459407	0.931838912048631	0.964101888234894	0.9997	0.99984680817361
K05602	1.73469129549444	1.33237400558275	1.83103202052367	0.543473022624599	0.414462164586543	1.52991126523337	0.00133676857876842	0.107975652157518	0.619422935661166	0.101599999999999	0.529613641773518
K05603	3.612922029274	4.48484618462642	2.23907479659892	-1.38283502798153	1.10186119583238	-1.56972197627705	0.111925419180171	0.0704744856393496	0.619422935661166	0.199999999999997	0.529460364870339
K05605	-8.12270153619249	-10.1587322528892	-6.73246441616886	3.5006210459203	2.83564840983228	1.11860740067464	0.0713333932492326	0.146319968529423	0.624831937980612	0.195099999999998	0.567337087320612
K05606	3.59635163409931	3.82416073790753	3.39539087129843	-0.101508490974946	0.409129371381772	-0.331155640630516	0.337333340071168	0.87415906150403	0.933031052261743	0.712600000000007	0.855239921259249
K05607	-2.91377917528793	-2.41433111431078	-3.43234444530057	0.158639624434739	2.04763810664336	0.100971893329064	0.480346436437592	0.896817058465424	0.944838509575579	0.984700000000001	0.992302449452939
K05643	-6.14562467683567	-8.83349384496861	-5.58979838428335	3.21969249925459	4.93420723326854	0.590377944943258	0.228514338023909	0.386258469548437	0.671003195453297	0.432399999999993	0.690462345717572
K05685	4.83788712401513	4.88002077926383	4.61287596872657	-0.255975986085753	0.463561603948927	-0.486628753076376	0.263333344629637	0.531654380155954	0.740169177356077	0.503499999999991	0.732382445839297
K05692	-10.0064042008717	-8.85442393942176	-10.8761986050594	-3.04678693362767	6.9664927177519	-0.484898395307513	0.301333342070768	0.434655674806023	0.714652846997491	0.553499999999998	0.759744433660896
K05708	3.62090510752002	2.99717216901293	4.13212708493428	1.13501892210287	1.67565732453127	0.656500188209492	0.231179227843191	0.327422573751366	0.640936552792425	0.416499999999994	0.681347754663204
K05709	3.59503634134976	2.96380218428801	4.11623427986661	1.15037302154258	1.68550736564559	0.649416984519814	0.232000013927131	0.327770040930681	0.640989859162016	0.405699999999994	0.674994161047859
K05710	4.36031915508064	4.12784624661512	4.57268415797076	0.449624577441336	0.539763961638395	0.833037443613713	0.134000029203452	0.255537092476249	0.622159674580581	0.241699999999997	0.558545032994253
K05711	3.6133120232846	2.9986761380889	4.13177817361273	1.14135609315491	1.69083759290937	0.625842152205458	0.231179227843191	0.327870717998947	0.641063426729339	0.416599999999994	0.681440042625517
K05712	4.6830275178171	4.71496495042031	4.57115653725587	-0.124077378392806	0.215889301548411	-0.336237457614228	0.333333340277776	0.924599729191025	0.96010300109637	0.700000000000006	0.84895418976477
K05713	3.88793161532107	3.57281392631761	4.15684733914013	0.579652130075521	1.21558412148849	0.597797533617289	0.338441045979447	0.390496714153092	0.667816394149924	0.700000000000006	0.84895418976477
K05714	0.357134812848217	1.46850433660569	-0.15988114020006	-1.26697827472827	1.10516661167756	-0.924936218329164	0.146666692806954	0.260007014507557	0.623469894813595	0.274599999999997	0.580087636896984
K05715	-2.60364967078575	-2.7290074249072	-2.44404903231548	0.501768387028232	1.03930729988016	0.508234063206103	0.311125924204762	0.411894806822595	0.685311108733962	0.619599999999996	0.794747092381597
K05716	-2.77631411759437	-3.2215806778746	-2.50978222567736	0.788476353235952	1.06634046590252	0.732448951562389	0.211858776783148	0.291995176402619	0.641163744201271	0.393099999999994	0.66035082106987
K05734	-9.94873135123328	-10.2742605212548	-9.4962064028998	0.648545283989	4.38565700366424	0.134319142281493	0.436000002409853	0.547224346349156	0.766191375171269	0.6729	0.824067373080256
K05739	-0.957538007528665	-0.917505740073825	-0.986483348840949	0.206196978052976	0.656818528046921	0.322612010854136	0.404666670330733	0.649845982440753	0.80732633854337	0.889600000000002	0.942223901048798
K05747	-9.79364935033187	-10.2363142084306	-9.28139536723625	2.03995060444497	5.30264893635476	0.345360395918753	0.360426388010507	0.550585716817552	0.769069721385843	0.6734	0.824261299315032
K05772	1.68818992537111	3.268644245294	0.921391124185364	-1.02717173184699	1.80366419321766	-1.03816074275358	0.116000034673416	0.246266651900994	0.620552488719474	0.215999999999997	0.540606468500486
K05773	1.65864344699392	3.22799767634901	0.839983490393451	-0.939422095275215	1.59449582235912	-1.03155415833944	0.132578310689208	0.291249335106793	0.629400766106842	0.229699999999997	0.549509862837869
K05774	3.01553784595869	3.55277908239721	2.09100738605998	-1.31805105926012	0.490567918772714	-2.60297352127234	4.67861010389608e-05	0.0180736252874949	0.609326993189977	0.0999999999999986	0.529460364870339
K05775	0.527331892795944	0.960716508279802	0.44233658767525	-0.521537072924459	1.26733091594856	-0.528257255382618	0.223333348102116	0.382273292882437	0.664429995599672	0.406599999999994	0.675535784438516
K05776	2.00655170474887	3.00771312018211	1.68462403805353	-1.31922225516238	0.356825089023063	-2.21878272644977	4.67861010389608e-05	0.053957083348251	0.619422935661166	0.0999999999999986	0.529460364870339
K05777	-0.379732284224971	-0.787192420323999	-0.0516422925119606	0.756016296927832	1.8954825525749	0.367241630996914	0.438000002332155	0.577182971079556	0.764120832799076	0.980500000000001	0.990205492636089
K05778	-0.437315128123993	-0.817305033446059	-0.0532727517075866	0.761948917803153	1.91446817704518	0.300859129893454	0.445036644296342	0.656288608592677	0.808584689184286	0.9976	0.998786016280422
K05779	-0.365893538588889	-0.787969680831449	-0.053778526932911	0.756609054038631	1.92836946013619	0.366197403673998	0.426666669442425	0.5626624774032	0.756271733931238	0.978400000000001	0.989114421539153
K05780	2.17818366895418	2.59454041699389	1.77528720495011	-0.828804632558659	0.174654009092595	-4.73896114952661	4.67861010389608e-05	0.0246295489772208	0.615280637725317	0.0999999999999986	0.529460364870339
K05781	2.17807353522889	2.59595895807171	1.77396520118826	-0.833243298459817	0.195597118213181	-4.04123716603152	4.67861010389608e-05	0.0238752641372418	0.613998277697909	0.0999999999999986	0.529460364870339
K05782	5.8035872796667	5.82158608543193	5.51629401607358	-0.310381050518987	0.259099134995459	-0.703611419863722	0.328666673856588	0.416427395025789	0.681821115373089	0.690700000000005	0.843340294866218
K05783	4.47498356084661	4.51046835509776	4.31873134340675	-0.194882182882741	0.285602454842557	-0.477143192139012	0.333333340277776	0.715359005622122	0.842674624295207	0.700000000000006	0.84895418976477
K05784	4.51651201721216	4.56414705519417	4.34433569214035	-0.220700149093738	0.269048076749854	-0.530202353178006	0.333333340277776	0.694013319748239	0.83016357297351	0.700000000000006	0.84895418976477
K05785	2.05899598027889	2.95816721958266	1.6044930491826	-1.3424150111032	0.242380923122568	-3.92683712812424	4.67861010389608e-05	0.0240150099232419	0.615737230574906	0.0999999999999986	0.529460364870339
K05786	5.76905036358187	6.01797264009584	5.59452718689907	-0.407750576568562	0.384247946051314	-0.996940766887629	0.124583642755893	0.228577866856937	0.619454679046923	0.218999999999997	0.542490284227998
K05787	3.04950334824749	3.6056337276271	2.38142281747586	-1.24424641997066	0.283029290388486	-4.46329222853433	4.67861010389608e-05	0.00207086985626571	0.551501847654158	0.0999999999999986	0.529460364870339
K05788	5.36070683034107	5.53733995901514	5.01909344377321	-0.395778467854546	0.388044098211513	-1.27284526255385	0.114666701812045	0.107876480617886	0.619422935661166	0.199999999999997	0.529460364870339
K05789	0.824770479387906	1.76780006154785	-0.583142177970169	-1.61808468595719	1.92548050162323	-1.03751622497768	0.109260530129981	0.197925704307934	0.619429744033893	0.199999999999997	0.529460364870339
K05790	0.874211649581564	0.992057210653273	0.840843573393295	-0.188562766627787	1.30999961420919	-0.214916906929512	0.280000010104348	0.51989092387171	0.734402403693432	0.558699999999993	0.763093944327404
K05791	3.15204380111814	4.07403183602171	2.34192142571734	-1.41556858137735	1.11573732892796	-1.31843285411675	0.112666702540539	0.113731701263373	0.619422935661166	0.199999999999997	0.529460364870339
K05792	2.97664732333595	3.57625472912174	2.36819023063794	-1.20946180650281	0.972544629533244	-1.38752677393455	0.0539641047730957	0.0930907854245982	0.619422935661166	0.143599999999999	0.529460364870339
K05793	1.2404723703441	2.00061100692276	0.819400859433593	-1.18931974945174	0.445701354484097	-2.666304750812	4.67861010389608e-05	0.0320126582232872	0.618419522022903	0.0999999999999986	0.529460364870339
K05794	5.23486389418044	5.32830313657437	5.0447921248928	-0.183921617753449	0.370206481228039	-0.618425616685056	0.226000014503648	0.442294429429898	0.695191485336246	0.427899999999993	0.687919938086096
