rn	rab.all	rab.win.water.lime.Day.1	rab.win.water.lime.Day.6	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
K00508	2.31805044755077	2.49598491637595	2.07899481570701	-0.455960799457966	1.09206949542144	-0.300260577116004	0.32111926141832	0.420563048935143	0.845824694994314	0.675600000000002	0.905069884764639
K00510	1.84904847789479	1.96745963862372	1.68911189275724	-0.267952752781144	2.67627232895999	-0.0471730910145002	0.453697536704118	0.562396713848894	0.850813212052129	1	1
K00514	-6.4748704551876	-6.99986063945421	-6.01707927677463	1.94482266733228	6.75611319052093	0.236987101812928	0.412391742183836	0.647777197721298	0.893974556509736	0.7676	0.939055658205323
K00517	3.23743010785807	3.05627974601826	3.32932280348188	0.372739794955395	0.768533924754687	0.588572935530614	0.248501011786862	0.388601978348523	0.84582473867089	0.455799999999992	0.86921264876642
K00518	-6.04004445097896	-6.65802458203906	-5.50543464889129	1.142857258974	6.97123574135998	0.15902368778697	0.384666671178323	0.703312004509336	0.903524427171398	0.744399999999998	0.933368017932384
K00520	1.44748011983752	0.936170504137983	3.16890668827588	2.18585524793701	1.10338672139298	0.818512781039692	0.322451706382074	0.336108298592229	0.845822221756164	0.663900000000002	0.900821943414421
K00523	4.23821484357224	3.4114513410507	4.59414081806859	1.18669798433944	1.12960368766098	1.09004209607132	0.108666704076514	0.14601972897437	0.845822221756164	0.200399999999997	0.860985704076129
K00525	6.35510598665339	6.25754117945294	6.44615228606843	0.223997221658942	0.943835659756923	0.403301622320786	0.32844770872428	0.503225035428802	0.84583888445715	0.700000000000006	0.906056545998793
K00526	6.12008451816196	5.94588082607183	6.2518924195162	0.31092691346273	0.940643143961145	0.340501936333899	0.42704863700083	0.610179856606806	0.858205112892288	0.971800000000002	0.990941870200623
K00527	4.62463003509834	4.39800783468746	4.97455566457089	0.584556339017518	1.10216820571721	0.50443819183841	0.349766828226818	0.539527505558966	0.847014901698968	0.743800000000008	0.919323706453108
K00528	5.22495489389445	4.99215051370509	5.32360891201714	0.370466256069317	0.704832203432813	0.663231034629366	0.220666681706355	0.322415094490088	0.845822221756164	0.399699999999994	0.861009290302919
K00529	4.39122689575439	3.6137345337244	4.67243685388807	1.05083254397426	0.71947998471736	0.852309862749294	0.320666674289219	0.320122400153826	0.845822221756164	0.668300000000003	0.901437970089636
K00533	-7.16309854579357	-6.72016870241213	-7.52362256498268	-1.81895646930796	7.2145144025083	-0.262562217495117	0.387075287545898	0.555878743072979	0.880887763490263	0.706800000000001	0.930160877167622
K00534	-5.56614185548222	-5.63572311158388	-5.37019547667361	0.756049904517273	3.76827690401941	0.156959543347659	0.430666669284912	0.613734322852956	0.889963782447313	0.745600000000002	0.935821028051255
K00537	6.2957743447586	6.06462632664519	6.58709669814118	0.523105007383482	0.989363793126802	0.618736096848896	0.212666682555939	0.34423533783915	0.845822221756164	0.402099999999994	0.861215342523001
K00547	4.58026501158152	4.5566223754906	4.82240531581531	0.279402921893509	0.856192740856457	0.428144338195321	0.252000012182198	0.511143734996128	0.846508467644123	0.483099999999992	0.873202211586767
K00548	5.9377323165861	5.7436525345443	6.094394682779	0.349316275950835	0.959338835836718	0.373088610474707	0.342666673134211	0.548392013516075	0.846530961876259	0.699700000000006	0.906016399529966
K00549	5.67879703588057	5.49612405931472	5.81620253655775	0.318498157544951	1.18627411541836	0.297173585472061	0.374417060254251	0.594478258877634	0.85394536247839	0.815500000000007	0.941536901112058
K00554	6.04241121278543	5.89397976988103	6.18087495810964	0.285395130481695	0.900359836618878	0.395646192561522	0.338666673336384	0.52760412462882	0.846135277080204	0.706900000000006	0.908178320811237
K00555	-7.63859079025547	-8.68687069295122	-6.13297168513162	2.60891775384141	4.42055139983714	0.507388350770617	0.269333344186377	0.416221779655136	0.867522806802147	0.513499999999996	0.899793593724221
K00556	1.77492401312449	1.91607340284294	1.5012940193089	-2.62782149507434	4.20258958658395	-0.430115065472271	0.337108601010849	0.351476941557609	0.845822221756164	0.700600000000006	0.90650649824599
K00557	2.72528507347108	2.40017158627066	3.04533649744168	0.616140692159348	1.67025927745465	0.275432330132755	0.443037976818143	0.865158343625198	0.952366192555796	1	1
K00558	5.26417272697491	5.25904837966543	5.26780971873043	0.1599030397994	1.16817633986627	0.142393266345188	0.387741510035488	0.833481971294636	0.940492674542323	0.825100000000007	0.944548544107937
K00560	6.08249407943383	5.95547941215774	6.19162681260024	0.246788058155103	0.714457613075263	0.380748044365716	0.340439713433031	0.53607861937981	0.846510871472172	0.699400000000006	0.905922426647032
K00561	3.94911677547746	3.36030022610149	4.9315243534827	0.994767887598515	1.3372616655656	0.726783099871788	0.286475692537435	0.37459454677111	0.845822221756164	0.577599999999995	0.88842608869194
K00563	3.47692399916918	3.44787845877655	3.52618439116784	0.32376459588608	0.878220275540789	0.390008790955043	0.352431718170889	0.557532052743907	0.853452726595843	0.737500000000006	0.92075946460667
K00564	5.15708916884992	4.76541385059489	5.63812361749362	1.15841216837347	0.676562587268986	1.64267824725081	4.67861010389608e-05	0.0536114827020776	0.845822221756164	0.0999999999999986	0.860985704076129
K00566	6.04782423319664	5.89057826011447	6.17971772848176	0.296182844579071	0.906379773029728	0.41371238904681	0.335333340174044	0.499467696027226	0.845832734868648	0.700000000000006	0.906056545998793
K00567	5.85352851002719	5.45340389698558	6.20559663424262	0.743758203622023	0.710384311340203	0.741915741753439	0.111333369707144	0.298949207712606	0.845822221756164	0.205599999999997	0.861070930434556
K00568	4.93523097715164	4.3636209891679	4.96288512195906	1.22185896103415	1.43131775356548	0.870894279517153	0.220666681706355	0.187670504609804	0.845822221756164	0.398999999999994	0.860985704076129
K00569	-0.464800499805966	-0.728570222519845	2.01487917292201	2.29353947812236	3.13193508965326	0.299279191211039	0.333333340277776	0.843678129152173	0.943753111739664	0.700000000000006	0.906056545998793
K00570	1.55017601143443	0.831407276773764	2.92435577581846	1.95017179179957	2.87798142085415	0.209575172509221	0.333333340277776	0.759077538198111	0.9122342115668	0.700000000000006	0.906056545998793
K00571	5.28706870631559	5.18216793500343	5.40510773123067	0.695469045200448	1.25265272685891	0.557738314717872	0.333777488590993	0.341865715950536	0.845822221756164	0.679000000000004	0.902612366471912
K00573	5.76911516541363	5.6470647472615	5.79819830924529	1.09069722507739	1.27832605986735	0.858152061778642	0.233333347135951	0.261775905408084	0.845822221756164	0.415299999999993	0.863050953553978
K00574	5.40564950393959	4.80334736198564	5.48681391152761	1.08506467757079	1.53487374941831	0.799297863879098	0.219853446149311	0.232244828223452	0.845822221756164	0.399999999999994	0.860985704076129
K00575	5.80267837700111	5.26542205209275	5.85914419953731	0.595612900039908	1.04067592491729	0.654376124557264	0.214523666565433	0.372160555631747	0.845822221756164	0.399999999999994	0.860985704076129
K00577	-7.68881404762436	-8.7285336397999	-6.0849282015481	2.82820906348709	4.69643157415569	0.530042456211571	0.263333344629637	0.409173358916839	0.866551197628362	0.512499999999996	0.899355279904933
K00578	-7.68524086654891	-8.75420513096796	-6.26132535318835	2.53459146416024	4.53770014419509	0.480920198818316	0.275149910491543	0.433400055728326	0.870986725219966	0.524899999999997	0.901633170797562
K00579	-7.65518211581298	-8.7737546912413	-6.18253570563464	2.76720053113967	4.64598490550215	0.535838474395774	0.263157906031298	0.408628917472612	0.868051340777893	0.504599999999996	0.898748594852556
K00580	-7.64827420517267	-8.69417369131947	-6.13589464340325	2.60590956808821	4.64051888951096	0.491908283574151	0.266000011097222	0.424968278364278	0.868401742980913	0.523199999999997	0.900635318634628
K00581	-7.69678147346	-8.79826092477553	-6.22258399906834	2.60470157922742	4.65986584262187	0.524081621913209	0.27333334389995	0.429940489447497	0.870105415406464	0.523699999999996	0.90166579190064
K00583	-7.65728738371371	-8.76276794800467	-6.12580235827018	2.74211945918535	4.51817065047471	0.528374550354222	0.2613333447812	0.422363703032035	0.869198152566076	0.519799999999997	0.900830216716986
K00584	-7.63327268147913	-8.71934912184035	-6.09677229690723	2.68132950716196	4.35064306804296	0.552917457786351	0.263157906031298	0.417462167193085	0.869662193084345	0.511699999999996	0.899603262520765
K00586	-7.68172951677294	-8.85653508512878	-6.05023846190867	2.84538178844691	4.54689712397923	0.543661109725642	0.257161903826699	0.402384985690261	0.866233162152501	0.503699999999996	0.898199498255792
K00587	-7.35629152812156	-7.35549629023473	-7.35674266202768	0.226231326104745	3.8905403070911	0.0449604269385972	0.476000000890941	0.528718886399665	0.878775739885688	0.6416	0.918752452656545
K00588	-3.40341724093196	-2.73092685340519	-5.36672666657712	-1.46879575968171	6.23458798518142	-0.194921678201044	0.451032646732127	0.721607617809936	0.905408871207091	0.922000000000004	0.975510106786401
K00590	-6.98107950375086	-8.74521134079107	-1.61461356232391	6.18414519390665	5.46371400699552	1.06932189709775	0.150666691943378	0.21882373278169	0.849732868650315	0.321899999999997	0.870284923475946
K00594	-6.36884060937531	-6.63526043789414	-6.02513512780829	1.28042245490864	8.30361137690047	0.134425831865109	0.419720189590245	0.745020586644634	0.913052609403181	0.7666	0.938630054241792
K00595	4.09643982953974	3.48648762953423	4.49277174470128	0.997213595744752	0.694554971496626	1.2779863344743	0.108000037676715	0.135128274856681	0.845822221756164	0.199799999999997	0.860985704076129
K00596	1.73172706617501	1.51988605746659	1.90688547982104	0.360747251258842	0.611642286651601	0.591352756480006	0.202666683703834	0.339098758518554	0.845840920351035	0.390899999999994	0.870329802897563
K00598	3.53138412470971	3.38716137328528	3.64604171592683	0.195052164485812	0.946612253160768	0.123600632960016	0.443704199310853	0.797198474198802	0.926772904337142	0.9916	0.997266482751485
K00600	6.22679080296296	6.05101294886256	6.56388737394825	0.581385758400294	0.701210476844525	0.824420440372316	0.218666681913453	0.252530175451731	0.845822221756164	0.398599999999994	0.860985704076129
K00601	-7.25499725067056	-6.925259532671	-7.46263073381273	-1.60219993322441	6.60806356559511	-0.233355292579906	0.418666669760886	0.590612781746373	0.887750876186706	0.719800000000003	0.931052352496389
K00602	6.01187446124763	5.7854274969254	6.21917069824252	0.439914959921236	0.863110023370393	0.498080127584605	0.335109933558651	0.470077935831638	0.845822221756164	0.703900000000006	0.907176791407717
K00603	-5.90795066273547	-5.84590941237355	-6.12640049243784	0.423268895153108	5.82996841364673	0.0664139152190689	0.467021986568215	0.655257801405408	0.897241938444297	0.775800000000004	0.938303083914998
K00604	6.30778454764589	6.20866137792772	6.39546776491296	0.497170786489431	1.00918667747538	0.437053417458805	0.328000007225393	0.50533846127582	0.845830340809566	0.699400000000006	0.905957514703116
K00605	6.11151231684191	6.03858512356066	6.32846613409533	0.551194319100535	1.00297025502985	0.668260112867039	0.220000015108342	0.362149471313319	0.845822221756164	0.399999999999994	0.860985704076129
K00606	5.98788849892757	5.76180666064902	6.17866731148927	0.416969566326196	0.858857619141208	0.481722059157759	0.339333339969129	0.452503762532115	0.845822221756164	0.699400000000006	0.905940730899668
K00609	6.07632867003793	6.09889001051331	6.05710434070665	0.318761271495992	0.880817205922451	0.411842470636861	0.425049969524827	0.553654635677516	0.847807038740286	0.947800000000003	0.983097713081518
K00610	0.0464874456669211	1.87485907735539	-4.08345316696433	-5.95837126853798	1.66137240667839	-3.92245807529807	4.67861010389608e-05	0.0413210877414062	0.836299225552142	0.0999999999999986	0.860985704076129
K00611	5.82958910568981	5.38548202800432	6.29080278327067	0.752985628286044	0.694015142758261	1.02233462161503	0.107928085623509	0.176479767033842	0.845822221756164	0.199999999999997	0.860985704076129
K00612	2.97675964298008	2.00137179811064	3.63614290133692	1.45702804235351	1.07965291261921	1.28046652390264	0.105263196650173	0.116980654451056	0.845822221756164	0.199999999999997	0.860985704076129
K00613	-0.095430972420635	-1.37032600282293	1.34220111136118	2.15252491694608	8.42037577367884	0.277829719373416	0.270000010804815	0.70884761149794	0.9003062289166	0.529299999999992	0.88053099519322
K00615	6.98097423603452	6.93598519970057	7.02129776280013	0.0818733863415559	0.759628572806024	0.0901865383447324	0.453333335076917	0.714528726666204	0.894138184166319	1	1
K00616	6.02061781203109	5.80964880893408	6.21013967667878	0.322246914627018	1.04920270994315	0.248512620559278	0.332445043623722	0.694648419089303	0.886896132414266	0.700000000000006	0.906056545998793
K00619	2.63088402860844	2.56310822619386	3.29042213857842	0.749034436937233	1.62223715302447	0.482284495306474	0.333333340277776	0.653608728584694	0.872918821683607	0.700000000000006	0.906056545998793
K00620	5.56647296760978	5.3216290637485	5.9139958208963	0.58551031119886	0.530416113784546	1.02673572239469	0.114590308277128	0.211644991461804	0.845822221756164	0.200299999999997	0.860985704076129
K00624	-7.63543787191629	-8.69555658992309	-5.94716483224526	3.88823037645862	6.88175022964053	0.593191357263324	0.252498346569344	0.386522673979589	0.859746503554399	0.513499999999997	0.899940744838829
K00625	5.03818596969258	4.79770069927072	5.25014641787826	0.445264942572623	0.834215102401917	0.502840719571298	0.285143247588287	0.39799978322517	0.845822221756164	0.587799999999995	0.888702594480042
K00626	7.72676430121285	7.71601579167187	7.73631630409383	0.718876950456076	1.00920489180113	0.696662607972614	0.352666672642312	0.322208428146212	0.845822221756164	0.773200000000007	0.929128193769922
K00627	6.27583989670048	6.07868595590451	6.33285965839937	0.756055719638733	1.15424264460965	0.694297495224895	0.219333348510707	0.306637565369177	0.845822221756164	0.401499999999994	0.86117160948782
K00631	2.37336530661177	2.29397565236996	2.46453721518896	0.278628329391222	2.20642178959838	0.115021868076127	0.375333338256687	0.860248422528721	0.950392731123598	0.790900000000008	0.934379081939976
K00632	6.23423590986159	6.14439182711575	6.31214536271924	0.450613802228808	0.962269652132608	0.528232361522127	0.334443711074774	0.453950280836272	0.845822398865997	0.698500000000006	0.905765776841061
K00633	2.20589432505713	2.35490792634812	2.13679087983877	-0.516966952235221	7.74415421393437	-0.0727332174606834	0.275333343759333	0.817539407010188	0.934180422712088	0.552099999999993	0.888643553944428
K00634	1.48526094225834	1.41923129746417	1.60831008661947	0.194546704897854	3.02385822388836	0.0302866476268203	0.453333335076917	0.540098387078054	0.847747256845604	0.991900000000001	0.997437521251031
K00635	-0.75616270174751	0.972414134281824	-5.49625116083825	-1.30003200327964	8.6918548177466	-0.277056358435815	0.330666673750784	0.616089162559237	0.880871777041457	0.6857	0.919218145867715
K00638	-2.12610767838171	-1.38149572180851	-5.39840707843615	-3.92613294284124	6.62103700744005	-0.486197987590408	0.351765495684751	0.513602689113195	0.866487968964238	0.7424	0.931608049691966
K00639	5.91001760522479	5.56708272820614	6.22711188559828	-0.0121853887727612	1.46065702123124	-0.0101121661910195	0.492000000296372	0.910065328246621	0.969165227345681	1	1
K00640	6.52209255552206	6.3144490706443	6.69453015875905	0.382355624498781	0.631232450552267	0.552815064163069	0.32111926141832	0.439041298217593	0.845822221756164	0.693100000000005	0.904898014705569
K00641	5.85743030115018	5.78618588249352	6.39246693754582	0.602428872379076	0.632430241565766	0.939036011130175	0.224666681302174	0.190142949794159	0.845822221756164	0.393799999999995	0.860985704076129
K00643	1.72362094732047	1.66457265388533	3.47369233570314	1.81505273551345	2.51021604406601	0.184478247030148	0.333333340277776	0.713310939440832	0.895120949189921	0.700000000000006	0.906056545998793
K00645	6.02013472351794	5.79712170812616	6.19776773974899	0.592789431033025	0.929784872822972	0.643528900138924	0.333777488590993	0.356227484757398	0.845822221756164	0.697300000000006	0.905609978500842
K00647	5.75082466648207	5.60153739108384	5.92150507774305	0.324718450505157	1.34212466264729	0.247624128857279	0.441705531832793	0.715591711448708	0.894595927735781	0.9997	0.999898995751255
K00648	6.58367600200527	5.99730385505218	7.13235814132678	0.0561129924846711	1.57227574450221	0.0396140836544203	0.461692206621819	0.858521656187578	0.950167696464496	0.9994	0.99979021448192
K00651	3.05251638132777	2.85309731353756	3.31766302638767	-1.32553138206507	2.71628717279446	-0.36119362430982	0.446000002023603	0.506545908975847	0.846085224631379	1	1
K00652	5.75215712913351	5.57675287112548	5.91759459722678	0.355815126321814	0.890744915577552	0.489218086410628	0.238000013376591	0.457175678096248	0.845822221756164	0.437499999999993	0.865749835200652
K00655	6.7407966641021	6.50166401665075	6.96921545226669	0.526923790337295	0.923916940678963	0.583765881227002	0.298666675566474	0.379416259653312	0.845822221756164	0.623199999999998	0.893526293428204
K00656	4.63990082532478	4.55888159797917	4.771659619272	0.200383700001948	1.21519819650266	0.157196661442782	0.428666669363533	0.816580910732636	0.934038687090082	0.967000000000002	0.9893825188049
K00657	2.08421987454398	2.2282073336982	1.90294746076242	0.29590491803477	1.88862053247376	0.162582341268425	0.439333335613819	0.882754609231857	0.958632345481187	0.9934	0.997926651372001
K00658	6.26866938676411	5.86493594761596	6.65441839319156	0.211196791381699	1.22680867310907	0.195433366065467	0.442371754325456	0.67192150716487	0.878717017780109	0.9991	0.999698409927928
K00661	3.3454293833567	3.24808991349613	3.48792190653142	0.231920516580844	1.15815864523474	0.0987188928888869	0.443704199310853	0.790327352315989	0.924089839760008	0.9928	0.997732670123215
K00662	-4.76513956753998	-3.7595674791129	-5.50660741537018	-2.57655088400432	8.12458970148773	-0.399613187943758	0.321785483900142	0.506797021325142	0.865356471131521	0.654499999999998	0.913976112084576
K00663	-7.25894502282598	-7.05099347429323	-7.37182679545233	-1.24964141319352	5.57943808958058	-0.202352446620675	0.413057964675143	0.607190148640083	0.890637919752318	0.734400000000002	0.935044711761377
K00666	6.96385245480941	6.85236163917229	7.05317556382804	0.424516543249127	0.877495307701612	0.578781129385075	0.331333340382384	0.357129534932338	0.845822221756164	0.690400000000005	0.904263159898816
K00672	2.37848417677599	1.32439440259343	3.1743510198199	1.56959686320857	1.28280611772458	1.18027769173592	0.106000038497133	0.171531095626335	0.845822221756164	0.199999999999997	0.860985704076129
K00673	4.11258434119927	3.95226443711901	4.56241778649702	0.620320705034956	1.56445523739493	0.353686916475393	0.333777488590993	0.770464111183777	0.916085329593394	0.702100000000007	0.90669062791982
K00674	5.9548281563532	5.89170134566696	6.21858125381769	0.325796268061931	0.788999274583893	0.574893852940613	0.220000015108342	0.393382886790166	0.845822221756164	0.400899999999994	0.861109201568363
K00675	3.36172135955121	3.42935853834215	3.32533357174935	-0.116938287319319	1.74006761328276	-0.0916948811939719	0.400000003858024	0.822107889955826	0.936239986853372	0.841600000000006	0.950704745570016
K00677	5.12769427744506	4.84866388899819	5.38906410268372	0.535847434899064	1.01691229709774	0.446361016277703	0.336666673438699	0.487055497815881	0.84582647829314	0.699700000000006	0.906005510827265
K00680	5.7707422914006	5.01311626285773	6.14716062950455	0.832996148881883	1.01122248464314	0.949518978292144	0.11333336896157	0.193160761933225	0.845822221756164	0.201199999999997	0.860985704076129
K00681	6.62125523570487	6.49592235401577	6.7009832600727	0.857834128399566	1.08399883750415	0.821462828031983	0.250000012345675	0.25239120935996	0.845822221756164	0.467799999999992	0.871344250694532
K00683	-7.0907129620241	-6.60403194791209	-7.41786429885685	-2.00074419107435	5.95705910835435	-0.310147576778108	0.391738844974114	0.564092191702495	0.883916611462089	0.686500000000001	0.924819547684641
K00684	5.11492918895047	4.8380082245801	5.35839628607765	0.506079583646621	0.911209595956262	0.457308639833864	0.329333340487885	0.515608249060099	0.845999947000772	0.699700000000006	0.906009496153863
K00685	4.50692687849061	3.83850766412292	4.62422299103726	1.31844776065323	1.32411605165483	0.980387430350526	0.179333353507797	0.155882629537518	0.845822221756164	0.309499999999997	0.860985704076129
K00686	-1.21230602494184	0.261123079898191	-5.93278628164267	-2.17342352905468	8.606467315365	-0.277579622596376	0.368000005255151	0.61380760532621	0.879144853967316	0.754300000000001	0.934621342314861
K00687	4.07407263192598	3.5298336909201	4.70678874610183	1.17647109235536	1.25412148271877	0.940987542492928	0.180666686641428	0.26143989330957	0.845822221756164	0.312899999999997	0.861097285445578
K00688	4.85802760873267	4.40879755233298	4.97147934155487	0.47558850705454	0.756213992527512	0.386184402614439	0.333333340277776	0.798361164220414	0.926833113740439	0.700000000000006	0.906056545998793
K00689	-7.03945061777258	-6.69715903530227	-7.26075894245452	-1.53291932635805	7.02661902582931	-0.230541612216395	0.406395739763836	0.579036917356823	0.885204554350491	0.718400000000003	0.931944058599366
K00690	1.44100713729289	1.58656751142386	1.06834378783571	-0.46835681796862	1.94892458407093	-0.102000818910199	0.443333335459407	0.531184873138608	0.847278340228029	0.9994	0.999835599290535
K00691	1.92710336160829	2.37697472423703	-5.36463902387287	-7.91211346334288	6.74105179619194	-0.930242921586594	0.225333347902735	0.243895424699309	0.845822221756164	0.399999999999994	0.860985704076129
K00692	-3.05336602651789	-3.37083943142662	-2.82340325680863	0.0656313430657107	3.11151841519327	0.0171260533957839	0.487008661373583	0.747381706728354	0.911306844618568	0.946000000000002	0.984021779579132
K00694	2.92133298242327	2.99373333894882	2.81385088211985	-0.189988879586291	0.594219299732562	-0.170138222393186	0.430379749461449	0.815739935955879	0.933255222828114	0.961900000000002	0.988211537563023
K00695	-7.24925769514322	-7.11909490137414	-7.3377688515515	-1.1018036302397	5.35538002110773	-0.190527176463552	0.429047304477111	0.606247664613095	0.890273126521146	0.740700000000002	0.935365231921723
K00696	-0.312204288357652	-0.556583485646961	1.33152763262363	2.58112912419287	6.82668934518191	0.392238793234346	0.225183225757369	0.494395954367155	0.850204266850974	0.413499999999994	0.862921324380299
K00697	4.80034864399605	4.29392506103236	4.92541748558506	0.637798876100733	1.01594270919303	0.772196985422665	0.221852113499596	0.297663628407187	0.845822221756164	0.399999999999994	0.860985704076129
K00700	5.01408560660725	5.01388756873159	5.01473446399454	0.615448749798715	1.61859608369652	0.37724246729596	0.385333337816007	0.601523518898501	0.855616731663266	0.842800000000006	0.951376135100275
K00701	-7.58718137117917	-8.86456543374627	-5.92839094784945	3.88873154882493	5.84299796629776	0.624477053891641	0.246666679289905	0.3761803048369	0.861005952465964	0.491399999999997	0.896416804273297
K00702	-5.94424045324278	1.32637711154405	-7.4894254365947	-7.40336442441854	6.41366552319073	-1.04452383548852	0.175882765513751	0.227550998001761	0.848194280719917	0.366599999999996	0.872962496968944
K00703	5.2232623746357	5.02294711404954	5.38614019511178	0.365561300833518	1.1004585987544	0.32544942990869	0.404397072291237	0.82565065081917	0.937580745320852	0.896500000000005	0.966811270906949
K00705	4.53604569535604	4.42434451519394	4.62009897329081	-0.101096847189371	0.980090449510682	-0.115476670838388	0.446666668664708	0.873978982812402	0.955770273794146	1	1
K00712	5.52229638291486	4.94150890629697	6.2900282368786	1.35725169878555	2.02639951548884	0.734792203121601	0.211333349369893	0.282176153971371	0.845822221756164	0.377599999999995	0.860985704076129
K00720	3.58095661505076	2.88157575143379	3.69131204333264	0.802896181880213	1.1802859313006	0.760656300602849	0.221333348304743	0.309920144442821	0.845822221756164	0.399999999999994	0.860985704076129
K00721	4.78620678296558	4.77261491511064	4.80228558854861	-0.000594916060488338	1.6105792276891	-0.000310081251535773	0.49866666671605	0.806446803586356	0.930340157330422	0.980200000000001	0.993998384194525
K00729	-7.48614355950631	-8.78524571718058	-5.47579980734569	4.23512900588373	5.39894170112529	0.702144259461607	0.215333348933032	0.347218235212037	0.859877598199399	0.450299999999997	0.891409463234319
K00748	5.13724370341148	4.83705811441998	5.38109591295559	0.546161665539507	1.00589874962698	0.475899720945295	0.34133333986791	0.489524770749042	0.845831269051807	0.700000000000006	0.906056545998793
K00752	-5.99679645911181	-6.65960022349397	-5.45496540102645	0.175397296020419	8.43594060972075	0.0176501158805791	0.491672218829097	0.769292883530216	0.92041793907678	0.837400000000005	0.952914924987381
K00754	4.50399839082432	4.27317809803405	4.89281542101864	0.619549722370099	0.683749163700573	0.816740131282736	0.187333352349811	0.264245327715035	0.845822221756164	0.343999999999996	0.861042677035698
K00756	4.52703564298342	4.4836778675271	4.7065361522602	0.245516622778806	0.739684899918119	0.439576503993659	0.231179227843191	0.42076363651203	0.845822221756164	0.416799999999994	0.86325790584815
K00757	2.24842126735114	2.39552983377684	-5.51290134368974	-8.44659752951193	6.44751692985554	-1.00096787147467	0.225183225757369	0.223697460226249	0.845822221756164	0.399999999999994	0.860985704076129
K00758	3.13811566619016	2.85098893183629	3.76669704524218	0.916819175440605	0.846965295501365	0.947765626095292	0.129333363812067	0.229458193173605	0.845822221756164	0.225099999999997	0.860985704076129
K00759	6.02831327424294	5.88311600022151	6.11560979858884	0.238728615312114	0.911916054325483	0.374371411482547	0.331112598656842	0.492976353315821	0.845832867308825	0.700300000000006	0.906146121590422
K00760	5.95830250929192	5.80211864641549	6.09142056310748	0.289782927900934	0.740075822560844	0.368899631102043	0.333333340277776	0.565681950883682	0.849055590297041	0.700600000000006	0.906243850676275
K00761	6.04318646698405	5.90831876908737	6.17440325593467	0.270386968131522	0.882662121394525	0.410876948731452	0.334000006909769	0.522390511223962	0.846034076182562	0.709000000000007	0.908712023179216
K00762	5.68285025674347	5.5762569687297	5.83374078692479	0.280636058051131	0.573722226537732	0.566355250620058	0.263824128499574	0.347543664315736	0.845822221756164	0.529099999999992	0.879306775251071
K00763	6.10592124798601	5.98324944195583	6.20261084221677	0.224747133473206	0.920219568813488	0.286217095604443	0.337333340071168	0.577313854969702	0.850232754635539	0.700900000000006	0.906331482100511
K00764	6.12087294021684	5.91632264675562	6.28906907881955	0.380345473260824	0.803503096247377	0.511205678728394	0.329333340487885	0.441361115105906	0.845822221756164	0.695200000000006	0.905203933980301
K00765	5.97225079867781	5.74514575143599	6.16756877462948	0.418146331045297	0.758661516051088	0.467079637884752	0.337774823495102	0.514741858948216	0.84591209538611	0.700300000000006	0.906128330644855
K00766	5.9747212669185	5.71983995313103	6.20366630771563	0.479627974112215	0.883033476084973	0.508939867700582	0.336666673438699	0.440759041360555	0.845822221756164	0.700000000000006	0.906056545998793
K00767	5.33499902491333	5.07652648596961	5.51384603712665	0.421164999547925	1.06186676239203	0.364378878138629	0.367088612884815	0.65037727092698	0.871227289738334	0.794200000000007	0.935845594939969
K00768	5.1513587736644	4.75238100912424	5.37513393372513	0.4192240370587	0.718443033837809	0.650967915152799	0.240000013198501	0.34446884109727	0.845822221756164	0.447199999999993	0.867684653313058
K00769	0.851026237781455	0.532537205365077	1.31939652006296	0.574794919461631	3.50946771728803	0.135926611174088	0.442000002177447	0.929500288373157	0.975670757355135	1	1
K00772	1.81160103609831	1.67485918461103	3.24691646460523	1.56104677208621	0.736816259282782	1.0938990546299	0.167888096599568	0.190976016813888	0.845822221756164	0.306199999999997	0.861334846303854
K00773	6.0243606886758	5.83732527251316	6.15977611998904	0.326392884783214	0.928258576817646	0.406908723641843	0.337774823495102	0.534633311929521	0.846312043424365	0.713500000000007	0.91020426746866
K00782	4.72900078194384	4.65206638819864	4.85610983130044	0.182797560651241	0.590413973501185	0.253251801377391	0.42038641208195	0.687457405628559	0.884852740764952	0.955300000000002	0.985606577336387
K00783	5.99604954324686	5.84203221767699	6.12295997487493	0.474173378325903	0.907445619640074	0.448606436432845	0.336000006806324	0.472298461820792	0.845822221756164	0.699400000000006	0.905952278431804
K00784	5.32597148805416	4.99853395365475	5.62222233191626	-0.282777058079598	1.56482032023985	-0.183382076805663	0.441039309340154	0.878504747746572	0.957757023821024	1	1
K00785	-7.61181155815074	-7.73585064046712	-7.50767514307507	-0.697583306591821	7.44661199681296	-0.097316895724853	0.460359761635369	0.643052839480701	0.895511166515776	0.766800000000003	0.938721698160039
K00786	1.9555142444822	1.99927042810361	1.90704664051067	-0.658976123095993	2.13941411979006	-0.123843287698893	0.357095275576019	0.437025402973156	0.845822221756164	0.763900000000008	0.927453078712388
K00788	6.02854178633128	5.96815409637001	6.07710335613041	0.107174104706596	1.23167605732022	0.0926626349938455	0.42038641208195	0.714123408659477	0.89404133510362	0.934600000000004	0.979023888184919
K00789	6.07491315933036	5.89188085570375	6.21270404423009	0.319297304317879	0.875302018110696	0.401353320187548	0.341105935917739	0.539634077509621	0.846515896756178	0.708700000000007	0.908680082291385
